,id,created_at_seconds,created_at_datetime,created_at_string,user_id,screen_name,name,bio,follower_count,klout_score,klout_profile,klout_id,klout_influence_topics,klout_interest_topics,text,tweet_type,user_entered_text,lang,poll_options,quote_or_rt_text,all_text,geo_coordinates,profile_location,tweet_links,most_unrolled_urls,user_mentions,hashtags,media_urls,quoted_tweet,retweeted_tweet,embedded_tweet,gnip_matching_rules,generator,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,favorite_count,quote_count,retweet_count
0,1399146352919998464,1622417460,2021-05-30 23:31:00,2021-05-30T23:31:00.000Z,293589696,whitecola_125,T◢M◢MI,"LFC, DC Comics, Wonder Woman, Sakaguchi Tamami, Shibata Yuna (Nogizaka46)",1436,,,,,,เช้าวันแรกหลังฉีด sinovac : คลื่นไส้ 🤢,tweet,เช้าวันแรกหลังฉีด sinovac : คลื่นไส้ 🤢,th,[],,เช้าวันแรกหลังฉีด sinovac : คลื่นไส้ 🤢,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}",[],[],[],[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,,,0,0,0
1,1399126126258057216,1622412637,2021-05-30 22:10:37,2021-05-30T22:10:37.000Z,8924012,waterlily2544,waterlily2544 (She/Her),"#photographer, #traveler, #writer. 
Ut incepit Fidelis sic permanet",260,,,,,,"Hello America, we are here and don't want Sinovac!
https://t.co/BJn9Y1sonY",tweet,"Hello America, we are here and don't want Sinovac!
https://t.co/BJn9Y1sonY",en,[],,"Hello America, we are here and don't want Sinovac!
https://t.co/BJn9Y1sonY",,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}","[{'url': 'https://t.co/BJn9Y1sonY', 'expanded_url': 'https://www.facebook.com/343265805735424/posts/4097326303662670/?sfnsn=mo', 'display_url': 'facebook.com/34326580573542…', 'unwound': {'url': 'https://www.facebook.com/343265805735424/posts/4097326303662670/?sfnsn=mo', 'status': 200, 'title': 'Democrats Abroad Thailand', 'description': 'Democrats Abroad Thailand, Thailand. 4,069 likes · 91 talking about this. Welcome to the official Facebook page of Democrats Abroad Thailand! Democrats Abroad is the official arm of the Democratic...'}, 'indices': [51, 74]}]",['https://www.facebook.com/343265805735424/posts/4097326303662670/?sfnsn=mo'],[],[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",,,,0,0,0
2,1399096520239042562,1622405579,2021-05-30 20:12:59,2021-05-30T20:12:59.000Z,211184513,zom_A_T,Zomzom 🍊,"""DO NOT REPOST ANY OF MY ARTS""  MARVEL l LOTR l DC l MCR FAN",265,,,,,,พน.ฉีด sinovac เขาบอกให้นอนให้เพียงพอ นี่ตี 3 กูยังไม่นอน ฮือ,tweet,พน.ฉีด sinovac เขาบอกให้นอนให้เพียงพอ นี่ตี 3 กูยังไม่นอน ฮือ,th,[],,พน.ฉีด sinovac เขาบอกให้นอนให้เพียงพอ นี่ตี 3 กูยังไม่นอน ฮือ,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}",[],[],[],[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,,,2,0,0
3,1399070726691319810,1622399429,2021-05-30 18:30:29,2021-05-30T18:30:29.000Z,278488903,joah_gear,สีดา,บันทึกที่เขียนประจำวัน บ่นเพ้อหนักมาก #ทีมลาดกระบัง #ทีมวิศวะ,362,,,,,,moderna มาได้ยังงงงงงง รีบมาได้รึเปล่า,tweet,moderna มาได้ยังงงงงงง รีบมาได้รึเปล่า,th,[],,moderna มาได้ยังงงงงงง รีบมาได้รึเปล่า,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}",[],[],[],[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,,,0,0,0
4,1399069423420379137,1622399118,2021-05-30 18:25:18,2021-05-30T18:25:18.000Z,1245068277140733953,b0e0n0z,B0e0n0Z,👨‍💻Innovation Business Development. 🏭Smart Factory🏙Smart City  Innovation Advisor of PITH 🚹Ordinary man on World 🥾Walk with passion 💻Work like Harmony,40,,,,,,@wadee59561622 @AmaratJeab เห็นด้วยกับการฉีดวัคซีนให้ สส และ สว ครับ แต่ขอชี้แจงว่าทำไมถึงไม่ใช่ชนิดเดียวกัน เป็น A… https://t.co/qe6SBDKUKn,tweet,@wadee59561622 @AmaratJeab เห็นด้วยกับการฉีดวัคซีนให้ สส และ สว ครับ แต่ขอชี้แจงว่าทำไมถึงไม่ใช่ชนิดเดียวกัน เป็น Astra หรือ Sinovac เหมือนกัน ถ้ามีเหตุผลปัจจัยที่เชื่อถือได้ เช่น อายุ โรคเสี่ยง ฯลฯ ก็ยอมรับได้ครับ :),th,[],,@wadee59561622 @AmaratJeab เห็นด้วยกับการฉีดวัคซีนให้ สส และ สว ครับ แต่ขอชี้แจงว่าทำไมถึงไม่ใช่ชนิดเดียวกัน เป็น Astra หรือ Sinovac เหมือนกัน ถ้ามีเหตุผลปัจจัยที่เชื่อถือได้ เช่น อายุ โรคเสี่ยง ฯลฯ ก็ยอมรับได้ครับ :),,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}","[{'url': 'https://t.co/qe6SBDKUKn', 'expanded_url': 'https://twitter.com/i/web/status/1399069423420379137', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",['https://twitter.com/i/web/status/1399069423420379137'],"[{'screen_name': 'wadee59561622', 'name': 'wadee', 'id': 1104380159866527744, 'id_str': '1104380159866527744', 'indices': [0, 14]}, {'screen_name': 'AmaratJeab', 'name': 'อมรัตน์ โชคปมิตต์กุล', 'id': 1162013091833364480, 'id_str': '1162013091833364480', 'indices': [15, 26]}]",[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",wadee59561622,1104380159866527744,1399065363665408002,0,0,0
5,1399061427210444801,1622397212,2021-05-30 17:53:32,2021-05-30T17:53:32.000Z,1017389267880820736,kaidee888,น้องต่าย ชอบตีป้อม,รักพ่อโทนี่ รักพ่อทอน รักแม่ทราย รักแม่ช่อค่ะ ❤️❤️,202,,,,,,@rjh_x_gen @BuildourW ถึง moderna จะผลิตในประเทศไหนก็แล้วแต่ แต่อเมริกาก็นำมา ฉีดให้กับประชาชนในประเทศ ก่อนที่who จ… https://t.co/Ef7rDpAqqF,tweet,@rjh_x_gen @BuildourW ถึง moderna จะผลิตในประเทศไหนก็แล้วแต่ แต่อเมริกาก็นำมา ฉีดให้กับประชาชนในประเทศ ก่อนที่who จะรับรองไงค่ะ แล้ว sinovac ไม่ใช่ใช้แค่ที่ไทยเมื่อไร อีกหลายประเทศก็ใช้ คุณไม่ลองถามเขาดูละค่ะ ว่าใช้ทำไม ☺️ https://t.co/SnGWvI7ScB,th,[],,@rjh_x_gen @BuildourW ถึง moderna จะผลิตในประเทศไหนก็แล้วแต่ แต่อเมริกาก็นำมา ฉีดให้กับประชาชนในประเทศ ก่อนที่who จะรับรองไงค่ะ แล้ว sinovac ไม่ใช่ใช้แค่ที่ไทยเมื่อไร อีกหลายประเทศก็ใช้ คุณไม่ลองถามเขาดูละค่ะ ว่าใช้ทำไม ☺️ https://t.co/SnGWvI7ScB,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}","[{'url': 'https://t.co/Ef7rDpAqqF', 'expanded_url': 'https://twitter.com/i/web/status/1399061427210444801', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",['https://twitter.com/i/web/status/1399061427210444801'],"[{'screen_name': 'rjh_x_gen', 'name': 'ดูดหำตอนกินส้มตำปูปลาร้า', 'id': 390824102, 'id_str': '390824102', 'indices': [0, 10]}, {'screen_name': 'BuildourW', 'name': 'ANTI-coup กับหนูด้วย !!! ก้าวไกลเท่านั้นที่คู่ควร', 'id': 1294829905822113794, 'id_str': '1294829905822113794', 'indices': [11, 21]}]",[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",rjh_x_gen,390824102,1399057957162160128,0,0,0
6,1399050653633155077,1622394643,2021-05-30 17:10:43,2021-05-30T17:10:43.000Z,378519158,warangkie,ยานแม่ของโอเซฮุน,,142,,,,,,แล้วมะไหร่จะได้เห็นตัวเลขรายงานการเสียชีวี้ดจากการฉีดซิโนแวค,tweet,แล้วมะไหร่จะได้เห็นตัวเลขรายงานการเสียชีวี้ดจากการฉีดซิโนแวค,th,[],,แล้วมะไหร่จะได้เห็นตัวเลขรายงานการเสียชีวี้ดจากการฉีดซิโนแวค,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}",[],[],[],[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,,,0,0,0
7,1399049462882861060,1622394359,2021-05-30 17:05:59,2021-05-30T17:05:59.000Z,353600313,TAM_auaree,||| D-DAY ||| WATERFALL,until we meet again 🦋🐣// imysb // คิ ด ถึ ง น้ อ ง ฮั น บิ น // WelcomeBack Kim HanBin,272,,,,,,กุจองฉีด Sinovac ไปแล้ว หรือไม่ไปฉีดดีวะ กลัวตาย,tweet,กุจองฉีด Sinovac ไปแล้ว หรือไม่ไปฉีดดีวะ กลัวตาย,th,[],,กุจองฉีด Sinovac ไปแล้ว หรือไม่ไปฉีดดีวะ กลัวตาย,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}",[],[],[],[],[],,,,[{'tag': None}],"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,,,0,0,0
8,1399047188202680321,1622393817,2021-05-30 16:56:57,2021-05-30T16:56:57.000Z,1336319137467920391,Hardbackpacker,Hardcore Backpacker 🎒,ชื่อ ตูน เป็น Backpacker และเดินทางมาแล้วกว่า 50 ประเทศ YT : Hardcore Backpacker http://shorturl.asia/gNUnp YT : HardLaw Channel http://shorturl.asia/fbYIa,7195,,,,,,กูนะด่าจุฬาน้อยมาก กูทำแบบสอบถามก็ทำให้ นั้นนี้ให้ความร่วมมือหมด ปัดกูตกรอบวัคซีน ถึงจะ sinovac ก็เถอะ โมโห เปิดเทอ… https://t.co/WVlwHllyCe,tweet,กูนะด่าจุฬาน้อยมาก กูทำแบบสอบถามก็ทำให้ นั้นนี้ให้ความร่วมมือหมด ปัดกูตกรอบวัคซีน ถึงจะ sinovac ก็เถอะ โมโห เปิดเทอม กูจะแก้แค้นคอยดู คณะนิเทศโดนก่อน โมโห กูจะใช้ทิชชู่แบบเปลืองๆ แก้แค้น,th,[],,กูนะด่าจุฬาน้อยมาก กูทำแบบสอบถามก็ทำให้ นั้นนี้ให้ความร่วมมือหมด ปัดกูตกรอบวัคซีน ถึงจะ sinovac ก็เถอะ โมโห เปิดเทอม กูจะแก้แค้นคอยดู คณะนิเทศโดนก่อน โมโห กูจะใช้ทิชชู่แบบเปลืองๆ แก้แค้น,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}","[{'url': 'https://t.co/WVlwHllyCe', 'expanded_url': 'https://twitter.com/i/web/status/1399047188202680321', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",['https://twitter.com/i/web/status/1399047188202680321'],[],[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",,,,8,0,2
9,1399039030088507393,1622391872,2021-05-30 16:24:32,2021-05-30T16:24:32.000Z,91271270,sophonj,Sophon,,370,,,,,,@Jirapat73182225 @KarnTovara @SoapCharacter @NuttaaBow ถ้าคุณกังวลไม่อยากฉีดวัคซีนที่มีอยู่ขณะนี้ คุณก็มีสิทธิ์ที่จ… https://t.co/8tfVGNeFwy,tweet,@Jirapat73182225 @KarnTovara @SoapCharacter @NuttaaBow ถ้าคุณกังวลไม่อยากฉีดวัคซีนที่มีอยู่ขณะนี้ คุณก็มีสิทธิ์ที่จะรอฉีดตัวที่คุณต้องการครับ รัฐบาลไม่ได้บังคับให้คุณฉีดครับ แพทย์ที่ผมไปพบก็รับวัคซีน Sinovac ก็ไม่ได้รับผลกระทบใดๆ นะครับ ลองติดตามดูข่าว Sinovac ที่ได้ใช้ในสนามจริงในอุรุกวัยลดอัตราการเสียชีวิตได้กี่%,th,[],,@Jirapat73182225 @KarnTovara @SoapCharacter @NuttaaBow ถ้าคุณกังวลไม่อยากฉีดวัคซีนที่มีอยู่ขณะนี้ คุณก็มีสิทธิ์ที่จะรอฉีดตัวที่คุณต้องการครับ รัฐบาลไม่ได้บังคับให้คุณฉีดครับ แพทย์ที่ผมไปพบก็รับวัคซีน Sinovac ก็ไม่ได้รับผลกระทบใดๆ นะครับ ลองติดตามดูข่าว Sinovac ที่ได้ใช้ในสนามจริงในอุรุกวัยลดอัตราการเสียชีวิตได้กี่%,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Bangkok', 'region': 'Bangkok', 'full_name': 'Bangkok, Bangkok, Thailand', 'geo': {'coordinates': [100.50144, 13.75398], 'type': 'point'}}","[{'url': 'https://t.co/8tfVGNeFwy', 'expanded_url': 'https://twitter.com/i/web/status/1399039030088507393', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",['https://twitter.com/i/web/status/1399039030088507393'],"[{'screen_name': 'Jirapat73182225', 'name': 'Jirapat\u200b', 'id': 1179365752542908416, 'id_str': '1179365752542908416', 'indices': [0, 16]}, {'screen_name': 'KarnTovara', 'name': 'Karn Tovara ◡̈ | 🇹🇭🐰🌻🌳🍒', 'id': 281908932, 'id_str': '281908932', 'indices': [17, 28]}, {'screen_name': 'SoapCharacter', 'name': 'นี่แพนด้าเองค่ะเจ๊ แพนด้าไรกุแพนเค้ก', 'id': 617936397, 'id_str': '617936397', 'indices': [29, 43]}, {'screen_name': 'NuttaaBow', 'name': 'Bow Nuttaa Mahattana', 'id': 870632436186570752, 'id_str': '870632436186570752', 'indices': [44, 54]}]",[],[],,,,[{'tag': None}],"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",sophonj,91271270,1399036597094420484,1,0,0
